SR Pos,Signal Name,Signal Type,Source Line Number,Source File Name,File Path
21,\tmp[0][14],wire,15,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
22,\tmp[0][15],wire,16,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
23,\tmp[0][1],wire,17,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
24,\tmp[0][2],wire,18,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
25,\tmp[0][3],wire,19,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
26,\tmp[0][4],wire,20,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
27,\tmp[0][5],wire,21,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
28,\tmp[0][6],wire,22,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
29,\tmp[0][7],wire,23,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
30,\tmp[0][8],wire,24,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
31,\tmp[0][9],wire,25,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
32,\tmp[1][0],wire,26,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
33,\tmp[1][10],wire,27,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
34,\tmp[1][11],wire,28,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
35,\tmp[1][12],wire,29,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
36,\tmp[1][13],wire,30,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
37,\tmp[1][14],wire,31,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
38,\tmp[1][15],wire,32,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
39,\tmp[1][1],wire,33,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
40,\tmp[1][2],wire,34,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
41,\tmp[1][3],wire,35,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
42,\tmp[1][4],wire,36,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
43,\tmp[1][5],wire,37,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
44,\tmp[1][6],wire,38,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
45,\tmp[1][7],wire,39,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
46,\tmp[1][8],wire,40,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
47,\tmp[1][9],wire,41,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
48,\tmp[2][0],wire,42,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
49,\tmp[2][10],wire,43,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
50,\tmp[2][11],wire,44,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
51,\tmp[2][12],wire,45,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
52,\tmp[2][13],wire,46,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
53,\tmp[2][14],wire,47,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
54,\tmp[2][15],wire,48,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
55,\tmp[2][1],wire,49,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
56,\tmp[2][2],wire,50,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
57,\tmp[2][3],wire,51,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
58,\tmp[2][4],wire,52,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
59,\tmp[2][5],wire,53,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
60,\tmp[2][6],wire,54,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
61,\tmp[2][7],wire,55,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
62,\tmp[2][8],wire,56,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
63,\tmp[2][9],wire,57,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/Benchmarks/Cores/posit_add/sbtr/Module_0_gate.v,/home/juancho/Documents/GitHub/EmuFaultSim/BenchpyRTLFIv1/FI/sabotuer_scripts
